"GEO_CODE","age_total","age0to4pc","age5to14pc","age16to24pc","age25to44pc","age45to64pc","age75pluspc","NSSEC.Total","HigherManagerial1pc","LowerManagerial2pc","Intermediate3pm","SmallEmployers4pc","SupervisoryTechnical5pc","SemiRoutine6pc","Routine7pc","LongTermUnemployed8pc","Average.download.speed..Mbps.","Superfast.availability","Unable.to.receive.decent.broadband","Receiving.under.2.Mbps","Receiving.under.10.Mbps","Receiving.over.30.Mbps"
"E02003262",9812,0.0749082755809213,0.113942111699959,0.104260089686099,0.282103546677538,0.232062780269058,0.0711373827965756,6270,0.0615629984051037,0.176236044657097,0.150877192982456,0.0936204146730463,0.0880382775119617,0.174960127591707,0.158054226475279,0.0966507177033493,82.1,0.997,0,0.007,0.155,0.795
"E02003263",11760,0.0762755102040816,0.110034013605442,0.115136054421769,0.28656462585034,0.214540816326531,0.0715136054421769,7453,0.0652086408157789,0.192003220179793,0.153629410975446,0.104790017442641,0.0877498993693815,0.163960821145847,0.144103045753388,0.0885549443177244,82,0.999,0,0.001,0.053,0.753
"E02003264",9326,0.0725927514475659,0.114304096075488,0.111623418400172,0.26999785545786,0.246086210594038,0.0713060261634141,5876,0.145847515316542,0.280633083730429,0.158781484002723,0.108747447243022,0.0651803948264125,0.109768550034037,0.0745405037440436,0.056501021102791,88.8,0.999,0,0.019,0.106,0.85
"E02003265",8233,0.0551439329527511,0.090732418316531,0.109194704239038,0.261872950321875,0.282400097169926,0.0760354670229564,5683,0.0907971142002463,0.219250395917649,0.193911666373394,0.0939644553932782,0.100475101178955,0.157663206053141,0.110329051557276,0.0336090093260602,98,1,0,0.014,0.092,0.875
"E02003266",9268,0.085563228312473,0.123543375053949,0.122356495468278,0.281290461804057,0.224104445403539,0.0581570996978852,5742,0.0447579240682689,0.163357715081853,0.135144548937652,0.0882967607105538,0.087251828631139,0.190874259839777,0.18617206548241,0.104144897248346,86.1,0.998,0.002,0.02,0.105,0.85
"E02003267",13253,0.1074473704067,0.145853768957972,0.142382856711688,0.321738474307704,0.151361955783596,0.0360673055157323,7435,0.0652320107599193,0.13369199731002,0.101008742434432,0.129791526563551,0.0710154673839946,0.14862138533961,0.135978480161399,0.214660390047075,74.3,0.996,0,0.005,0.11,0.72
"E02003267",13253,0.1074473704067,0.145853768957972,0.142382856711688,0.321738474307704,0.151361955783596,0.0360673055157323,7435,0.0652320107599193,0.13369199731002,0.101008742434432,0.129791526563551,0.0710154673839946,0.14862138533961,0.135978480161399,0.214660390047075,74.3,0.996,0,0.005,0.11,0.72
"E02003268",10907,0.0993857155954891,0.128999724947282,0.120198037957275,0.325754102869717,0.171449527826167,0.0532685431374347,6466,0.0652644602536344,0.169502010516548,0.138107021342406,0.107021342406434,0.0669656665635633,0.158985462418806,0.139344262295082,0.154809774203526,74.8,0.998,0,0.004,0.052,0.719
"E02003269",9985,0.0633950926389584,0.0952428642964447,0.112168252378568,0.299349023535303,0.242563845768653,0.0757135703555333,6557,0.0922678053988104,0.223577855726704,0.166234558487113,0.108891261247522,0.0843373493975904,0.144120786945249,0.12505719078847,0.0555131920085405,92.3,0.997,0.003,0.008,0.143,0.815
"E02003270",8000,0.0705,0.098875,0.096,0.284875,0.224125,0.0915,5123,0.0771032598087058,0.224087448760492,0.14659379269959,0.0948662892836229,0.0706617216474722,0.172359945344525,0.136443490142495,0.0778840523130978,79.4,1,0,0.007,0.145,0.783
"E02003271",9775,0.0730434782608696,0.0960613810741688,0.116624040920716,0.313964194373402,0.277544757033248,0.038772378516624,6906,0.105415580654503,0.230813785114393,0.192006950477845,0.0906458152331306,0.103388357949609,0.138719953663481,0.104401969302056,0.0346075876049812,95.7,0.991,0.009,0.019,0.075,0.898
"E02003272",10490,0.105243088655863,0.140991420400381,0.152049571020019,0.328884652049571,0.148427073403241,0.0317445185891325,6047,0.0410120721018687,0.0950884736232843,0.0874813957334215,0.114767653381842,0.0605258806019514,0.161733090788821,0.161898462047296,0.277492971721515,73.1,0.995,0.004,0.003,0.068,0.721
"E02003272",10490,0.105243088655863,0.140991420400381,0.152049571020019,0.328884652049571,0.148427073403241,0.0317445185891325,6047,0.0410120721018687,0.0950884736232843,0.0874813957334215,0.114767653381842,0.0605258806019514,0.161733090788821,0.161898462047296,0.277492971721515,73.1,0.995,0.004,0.003,0.068,0.721
"E02003273",10286,0.0703869336962862,0.112482986583706,0.129885280964418,0.288839198911141,0.245090414155162,0.052012444098775,6696,0.0642174432497013,0.174880525686977,0.135752688172043,0.104390681003584,0.0934886499402628,0.181899641577061,0.154719235364397,0.0906511350059737,93.4,0.997,0.001,0.006,0.128,0.82
"E02003274",10849,0.112821458198912,0.121670200018435,0.163978246843027,0.352935754447414,0.130703290625864,0.0353949672780901,5971,0.0440462234131636,0.0988109194439792,0.0897672081728354,0.0944565399430581,0.0698375481493887,0.163959135823145,0.182046558365433,0.257075866688997,70,0.998,0.002,0.003,0.057,0.726
"E02003275",11733,0.0696326600187505,0.054973152646382,0.224324554674849,0.40322168243416,0.149919031790676,0.0417625500724452,7144,0.0722284434490481,0.177771556550952,0.117301231802912,0.0866461366181411,0.0762877939529675,0.169232922732363,0.187150055991041,0.113381858902576,73.8,0.978,0.002,0.004,0.053,0.707
"E02003276",8445,0.112018946121966,0.119715808170515,0.156542332741267,0.354292480757845,0.145293072824156,0.0318531675547661,4834,0.0405461315680596,0.115846090194456,0.0833678113363674,0.102192800992966,0.0709557302441043,0.167769962763757,0.220314439387671,0.199007033512619,79.4,0.989,0.01,0.007,0.101,0.765
"E02003277",10190,0.0804710500490677,0.116290480863592,0.145632973503435,0.287831207065751,0.209813542688911,0.0643768400392542,6188,0.047349709114415,0.160310277957337,0.12120232708468,0.0934065934065934,0.0867808661926309,0.176470588235294,0.194408532643827,0.120071105365223,83.7,0.999,0,0.004,0.104,0.785
"E02003278",11541,0.0779828437743696,0.0651589983536955,0.209600554544667,0.372151460012131,0.175461398492332,0.0336192704271727,7064,0.0754530011325028,0.180775764439411,0.1309456398641,0.0995186862967157,0.0801245753114383,0.166619479048698,0.177095130237826,0.0894677236693092,83.7,0.998,0.001,0.004,0.04,0.76
"E02003279",9364,0.0510465612985903,0.0816958564715933,0.0893848782571551,0.223088423750534,0.2789406236651,0.11736437419906,6374,0.0817383118920615,0.207405083150298,0.20505177282711,0.13084405396925,0.0801694383432695,0.161907750235331,0.104643865704424,0.0282397238782554,30,0.971,0.002,0.005,0.106,0.399
"E02003280",9726,0.0565494550688875,0.0903763109191857,0.0930495578860785,0.235554184659675,0.284495167592021,0.0979847830557269,6646,0.0707192296117966,0.199668973818838,0.185525127896479,0.126391814625339,0.0875714715618417,0.167920553716521,0.117815227204333,0.044387601564851,60.4,0.992,0.002,0.01,0.217,0.691
"E02003281",9219,0.0471851610803775,0.0838485735980041,0.0799435947499729,0.21336370539104,0.277687384748888,0.139386050547782,6129,0.0961005057921357,0.225648556045032,0.199543155490292,0.128079621471692,0.0672214064284549,0.14521129058574,0.0974057758198727,0.0407896883667809,35.8,0.894,0.001,0.005,0.089,0.512
"E02003282",9971,0.0563634540166483,0.0967806639253836,0.0951760104302477,0.24380704041721,0.264868117540869,0.108514692608565,6580,0.103951367781155,0.240881458966565,0.180243161094225,0.116565349544073,0.0677811550151976,0.151215805471125,0.0974164133738602,0.0419452887537994,87.5,0.999,0,0.008,0.114,0.776
"E02003283",10475,0.0577565632458234,0.102147971360382,0.0989021479713604,0.251169451073986,0.265298329355609,0.0937470167064439,6936,0.0898212226066897,0.233708189158016,0.161908881199539,0.121107266435986,0.077277970011534,0.154123414071511,0.108852364475202,0.0532006920415225,51.3,0.982,0,0.005,0.146,0.635
"E02003284",11213,0.0702755729956301,0.107553732275038,0.112191206635156,0.289396236511192,0.245696958887006,0.070186390796397,7501,0.0650579922676976,0.195040661245167,0.181975736568458,0.112385015331289,0.0797227036395147,0.179442740967871,0.122117051059859,0.064258098920144,88.2,0.999,0.001,0.002,0.068,0.759
"E02003285",10847,0.085553609292892,0.105005992440306,0.116990873052457,0.347100580805753,0.215820042408039,0.0386281921268554,7390,0.072936400541272,0.246414073071719,0.163058186738836,0.0962110960757781,0.0821380243572395,0.158186738836265,0.109066305818674,0.0719891745602165,86.6,1,0,0.003,0.086,0.783
"E02003286",9154,0.0589906051999126,0.100830238147258,0.0810574612191392,0.244374044133712,0.283482630544024,0.0966790474109679,6106,0.179986898132984,0.317556501801507,0.181788404847691,0.124303963314772,0.0417622011136587,0.0881100556829348,0.0443825745168687,0.022109400589584,42.2,0.996,0.001,0.003,0.077,0.649
"E02003287",9710,0.0632337796086509,0.0990731204943357,0.0951596292481977,0.235530381050463,0.246446961894954,0.114212152420185,6202,0.106900999677523,0.227668494034183,0.175104804901645,0.117220251531764,0.0644953240890035,0.141889712995808,0.0977104159948404,0.0690099967752338,81.7,0.959,0.004,0.004,0.078,0.713
"E02003288",11004,0.0781533987640858,0.0961468556888404,0.121228644129407,0.317884405670665,0.222555434387495,0.0657033805888768,7377,0.0642537616917446,0.175681171207808,0.143012064524875,0.0881116985224346,0.0798427545072523,0.195879083638335,0.151145452080792,0.102074013826759,80.4,0.967,0.014,0.001,0.034,0.665
"E02003289",10083,0.0779529901814936,0.0862838440940196,0.07626698403253,0.351383516810473,0.234751562035109,0.0705147277595954,7069,0.16155043146131,0.307681425944264,0.172018673079644,0.123921346725138,0.0514924317442354,0.0981751308530202,0.0570094780025463,0.028151082189843,46.2,0.965,0.002,0.003,0.04,0.608
"E02003290",10045,0.0542558486809358,0.067894474863116,0.0911896465903435,0.319163763066202,0.24629168740667,0.11866600298656,6945,0.152483801295896,0.276601871850252,0.160691144708423,0.113462922966163,0.0529877609791217,0.110871130309575,0.0724262059035277,0.060475161987041,56.7,0.998,0.001,0.003,0.093,0.702
"E02003291",11159,0.0672103235056905,0.100546643964513,0.113182184783583,0.276637691549422,0.262657944260238,0.0578008782148938,7716,0.0743908761016071,0.202566096423017,0.170813893208917,0.10082944530845,0.0769828926905132,0.187791601866252,0.125712804561949,0.060912389839295,78.7,0.961,0.028,0.001,0.077,0.712
"E02003292",11130,0.0824797843665768,0.0893980233602875,0.136477987421384,0.330008984725966,0.221024258760108,0.0544474393530997,7652,0.0627286983795086,0.18897020386827,0.14440669106116,0.097360167276529,0.0835075797177209,0.1829587036069,0.143099843178254,0.0969681129116571,82.8,0.987,0.001,0.002,0.023,0.721
"E02003293",11063,0.0670704148965019,0.0583928410015367,0.130615565398174,0.357136400614662,0.208894513242339,0.0939166591340504,7697,0.0975704820059764,0.235416395998441,0.137066389502404,0.0988696894894115,0.0779524490061063,0.155774977263869,0.109523190853579,0.0878264258802131,61.2,0.881,0.021,0.007,0.067,0.612
"E02003294",9215,0.0476397178513294,0.0849701573521432,0.0905046120455779,0.210309278350515,0.28171459576777,0.132175800325556,6087,0.148348940364712,0.270740923279119,0.187448661080992,0.130113356333169,0.0574995892886479,0.117956300312141,0.056349597502875,0.031542631838344,56.2,0.964,0.002,0.005,0.085,0.592
"E02003295",10280,0.0654669260700389,0.11079766536965,0.111575875486381,0.230739299610895,0.262354085603113,0.0855058365758755,6643,0.0989010989010989,0.220081288574439,0.17898539816348,0.109137437904561,0.071654373024236,0.154448291434593,0.103567665211501,0.0632244467860906,72.1,0.987,0.002,0.003,0.042,0.699
"E02003296",7040,0.0484375,0.0914772727272727,0.103835227272727,0.225284090909091,0.317613636363636,0.0728693181818182,5016,0.085725677830941,0.214712918660287,0.189992025518341,0.118819776714514,0.103468899521531,0.154306220095694,0.108652312599681,0.0243221690590112,56,0.913,0.017,0.018,0.191,0.666
"E02003297",7213,0.0568418133924858,0.0951060585054762,0.117565506723971,0.236101483432691,0.257451823097186,0.0909469014279773,4843,0.0578154036754078,0.175511046871774,0.18315093950031,0.11212058641338,0.101176956431964,0.18851951269874,0.136898616559983,0.0448069378484411,75.2,0.999,0,0.007,0.159,0.747
"E02003298",7060,0.0477337110481586,0.1,0.111189801699717,0.238526912181303,0.273937677053824,0.0885269121813031,4848,0.0538366336633663,0.185024752475248,0.180074257425743,0.104166666666667,0.109529702970297,0.181311881188119,0.138407590759076,0.0476485148514851,87.2,0.999,0,0.004,0.063,0.727
"E02003299",6115,0.0541291905151267,0.0968111201962388,0.0919051512673753,0.247097301717089,0.299754701553557,0.0727718724448078,4285,0.123220536756126,0.2536756126021,0.17852975495916,0.151458576429405,0.068144690781797,0.115285880980163,0.0812135355892649,0.0284714119019837,33.6,0.767,0.056,0.035,0.213,0.481
"E02003300",7658,0.0611125620266388,0.0915382606424654,0.10890571950901,0.290154087229042,0.271350221990076,0.0590232436667537,5489,0.0666788121697941,0.220623064310439,0.199672071415558,0.108398615412643,0.0987429404263072,0.160138458735653,0.109673893241028,0.0360721442885772,88.4,0.995,0.003,0.003,0.039,0.731
"E02003301",9486,0.0698924731182796,0.108053974277883,0.106683533628505,0.290955091714105,0.24920936116382,0.0624077588024457,6449,0.0662118157853931,0.200496200961389,0.164056442859358,0.0972243758722282,0.0945883082648473,0.178787408900605,0.134129322375562,0.0645061249806172,68.2,0.906,0.014,0.005,0.11,0.615
"E02003302",9974,0.083316623220373,0.113695608582314,0.114096651293363,0.316924002406256,0.224884700220573,0.0554441548024865,6621,0.049237275336052,0.159794592961788,0.138951819966772,0.0915269596737653,0.0922821326083673,0.214167044253134,0.170064944872376,0.0839752303277451,78.9,0.998,0,0.002,0.031,0.713
"E02003303",7736,0.0673474663908997,0.100439503619442,0.108583247156153,0.274689762150982,0.262538779731127,0.078464322647363,5195,0.0581328200192493,0.181520692974013,0.152454282964389,0.107410972088547,0.10279114533205,0.185370548604427,0.15822906641001,0.0540904716073147,117.2,0.986,0.007,0.007,0.135,0.743
"E02003304",9314,0.0519647841958342,0.105647412497316,0.112733519433111,0.2427528451793,0.259609190465965,0.101245436976594,6051,0.0720542059163775,0.200793257312841,0.157164105106594,0.0993224260452818,0.08841513799372,0.188894397620228,0.142786316311353,0.0505701536936044,89.4,0.999,0.001,0.004,0.111,0.739
"E02003305",5770,0.0563258232235702,0.0918544194107452,0.10155979202773,0.228249566724437,0.288561525129983,0.0956672443674177,3954,0.0748609003540718,0.203085483055134,0.187910976226606,0.0981284774911482,0.101416287303996,0.160849772382398,0.128224582701062,0.0455235204855842,91.4,0.996,0,0.006,0.133,0.756
"E02003307",9865,0.0689305625950329,0.103091738469336,0.117587430309174,0.243791180942727,0.245717181956412,0.0953877344145971,6476,0.0436998147004324,0.155960469425571,0.140982087708462,0.0921865348980852,0.0958925262507721,0.205836936380482,0.189623224212477,0.0758184064237183,89.5,0.982,0.012,0.01,0.151,0.777
"E02003308",6364,0.0674104336895035,0.105593966059082,0.119736015084852,0.288812067881835,0.279226901319925,0.0395977372721559,4489,0.0559144575629316,0.202494987747828,0.17709957674315,0.0915571396747605,0.103809311650702,0.178213410559145,0.153263533080864,0.0376475829806193,39.2,0.943,0.047,0.088,0.159,0.721
"E02003309",7425,0.0596632996632997,0.0903703703703704,0.108686868686869,0.265993265993266,0.28,0.0755555555555556,5170,0.0831721470019342,0.239845261121857,0.184912959381044,0.0986460348162476,0.0854932301740812,0.158413926499033,0.116827852998066,0.0326885880077369,87.9,0.996,0.001,0.002,0.05,0.753
"E02003310",11654,0.106744465419598,0.102282478119101,0.115239402780161,0.403552428350781,0.186545392140038,0.0199931354041531,8050,0.0662111801242236,0.195527950310559,0.14944099378882,0.0867080745341615,0.0906832298136646,0.160124223602484,0.171801242236025,0.0795031055900621,45.2,0.862,0.116,0.021,0.29,0.586
"E02003311",8435,0.0775340841730883,0.0965026674570243,0.122703023117961,0.337996443390634,0.227978660343806,0.0545346769413159,5836,0.0700822481151474,0.205106237148732,0.150445510623715,0.0880740233036326,0.0788211103495545,0.16329677861549,0.163810829335161,0.0803632625085675,89.7,0.987,0.001,0.002,0.051,0.725
"E02003312",8086,0.117610685134801,0.0905268365075439,0.116868661884739,0.421840217660153,0.169552312639129,0.0202819688350235,5639,0.066678489093811,0.179287107643199,0.131051604894485,0.0787373647809895,0.0845894662174144,0.16439084944139,0.206596914346515,0.0886682035821954,77,0.978,0,0,0.084,0.738
"E02003313",13055,0.0926847950976637,0.122175411719648,0.12692454998085,0.290003829950211,0.226043661432401,0.0416698582918422,8515,0.0392248972401644,0.136934820904287,0.127891955372871,0.0784497944803288,0.0955960070463887,0.210099823840282,0.2,0.111802701115678,80,0.941,0.007,0.003,0.045,0.643
"E02003314",6310,0.0508716323296355,0.0885895404120444,0.0955625990491284,0.215213946117274,0.314580031695721,0.0763866877971474,4511,0.0627355353580137,0.184659720682775,0.145643981378852,0.121480824650853,0.0922190201729107,0.176014187541565,0.170250498780758,0.0469962314342718,43.4,0.929,0.034,0.029,0.137,0.649
"E02003315",5556,0.0505759539236861,0.115730741540677,0.101331893448524,0.247300215982721,0.308135349172066,0.0491360691144708,3895,0.0880616174582798,0.220795892169448,0.176893453145058,0.130423620025674,0.0883183568677792,0.149422336328626,0.111681643132221,0.034403080872914,45.5,0.929,0.016,0.006,0.127,0.635
"E02003316",9692,0.0631448617416426,0.102352455633512,0.106376392901362,0.264341725134131,0.272080066033842,0.0613908378043747,6692,0.0926479378362224,0.223699940227137,0.166019127316198,0.0987746563060371,0.096682606096832,0.151823072325164,0.130454273759713,0.0398983861326958,41.3,0.916,0.02,0.009,0.115,0.607
"E02003317",5903,0.0589530747077757,0.097408097577503,0.0984245299000508,0.257834999152973,0.270540403184821,0.08538031509402,4009,0.0960339236717386,0.229733100523821,0.176103766525318,0.105762035420304,0.083312546769768,0.157894736842105,0.110750810675979,0.0404090795709653,60.6,0.841,0.079,0.007,0.216,0.624
"E02003318",5998,0.0476825608536179,0.102034011337112,0.111203734578193,0.227909303101034,0.298432810936979,0.0771923974658219,4077,0.0878096639686044,0.241599215109149,0.193524650478293,0.107922492028452,0.0779985283296542,0.156487613441256,0.100318861908266,0.0343389747363257,76.9,0.996,0.001,0.004,0.086,0.715
"E02003319",7768,0.071961894953656,0.101570545829042,0.123455200823893,0.313336766220391,0.232878475798146,0.0554840370751802,5308,0.0668801808590806,0.181801055011304,0.148455162019593,0.0943858327053504,0.0949510173323286,0.196307460437076,0.148643556895252,0.0685757347400151,77,0.995,0.001,0.003,0.029,0.714
"E02003320",8258,0.0777427948655849,0.0905788326471301,0.217607168806006,0.339186243642528,0.177524824412691,0.0237345604262533,5459,0.129877266898699,0.248397142333761,0.202967576479209,0.0782194541124748,0.0641143066495695,0.119618977834768,0.0972705623740612,0.0595347133174574,80.3,0.916,0.012,0.002,0.064,0.753
"E02003320",8258,0.0777427948655849,0.0905788326471301,0.217607168806006,0.339186243642528,0.177524824412691,0.0237345604262533,5459,0.129877266898699,0.248397142333761,0.202967576479209,0.0782194541124748,0.0641143066495695,0.119618977834768,0.0972705623740612,0.0595347133174574,80.3,0.916,0.012,0.002,0.064,0.753
"E02003321",6087,0.0643995400032857,0.100049285362247,0.127156234598324,0.253491046492525,0.254969607359947,0.0689995071463775,4166,0.0532885261641863,0.152184349495919,0.13826212193951,0.0933749399903985,0.103216514642343,0.206433029284686,0.170187229956793,0.0830532885261642,87.1,0.997,0.001,0.006,0.111,0.741
"E02003322",6975,0.0699641577060932,0.0887455197132617,0.293763440860215,0.263225806451613,0.178351254480287,0.0342652329749104,3792,0.0487869198312236,0.160337552742616,0.134493670886076,0.0838607594936709,0.0915084388185654,0.201740506329114,0.189345991561181,0.0899261603375527,78.3,0.995,0,0.001,0.04,0.688
"E02003323",7265,0.0863041982105988,0.121954576737784,0.133792154163799,0.302684101858224,0.215691672401927,0.0434962147281487,4696,0.067717206132879,0.189948892674617,0.146081771720613,0.0939097103918228,0.0870954003407155,0.183347529812606,0.159071550255537,0.0728279386712095,83.3,1,0,0.003,0.093,0.787
"E02003324",8989,0.0825453331850039,0.107353431972411,0.129380353765714,0.31371676493492,0.221715429969963,0.042718878629436,6142,0.0535656138065777,0.183816346466949,0.154672745034191,0.101269944643439,0.0958971019211983,0.187235428199284,0.162976229241289,0.0605665906870726,86.4,0.973,0.014,0.004,0.132,0.748
"E02003325",7000,0.0822857142857143,0.0964285714285714,0.159,0.328285714285714,0.207,0.045,4550,0.0562637362637363,0.171868131868132,0.138461538461538,0.0810989010989011,0.0964835164835165,0.188351648351648,0.172967032967033,0.0945054945054945,85.5,0.992,0.003,0.002,0.022,0.761
"E02003326",7787,0.0707589572364197,0.11390779504302,0.126107615256196,0.285732631308591,0.241556440220881,0.0572749454218569,5092,0.0628436763550668,0.192851531814611,0.15082482325216,0.0997643362136685,0.0828750981932443,0.191673212882954,0.147879025923016,0.0712882953652789,92.7,0.994,0,0.001,0.065,0.793
"E02003327",7314,0.0709598031173093,0.0768389390210555,0.128657369428493,0.325403336067815,0.235985780694558,0.0668580803937654,5042,0.140023800079334,0.293732645775486,0.14022213407378,0.089051963506545,0.0686235620785403,0.112058706862356,0.0944069813566045,0.0618802062673542,63.7,0.982,0.004,0.013,0.184,0.733
"E02003328",8279,0.0687281072593308,0.081531585940331,0.203889358618191,0.340016910254862,0.186254378548134,0.0410677618069815,5353,0.0696805529609565,0.185129833738091,0.113954791705586,0.0909770222305249,0.0749112647113768,0.172987110031758,0.182514477862881,0.109844946758827,59.5,0.952,0.001,0.004,0.06,0.635
"E02003328",8279,0.0687281072593308,0.081531585940331,0.203889358618191,0.340016910254862,0.186254378548134,0.0410677618069815,5353,0.0696805529609565,0.185129833738091,0.113954791705586,0.0909770222305249,0.0749112647113768,0.172987110031758,0.182514477862881,0.109844946758827,59.5,0.952,0.001,0.004,0.06,0.635
"E02003329",6656,0.0832331730769231,0.106370192307692,0.148137019230769,0.310697115384615,0.226412259615385,0.0390625,4419,0.0540846345326997,0.203439692238063,0.152749490835031,0.090744512333107,0.090744512333107,0.179452364788414,0.157275401674587,0.0715093912649921,89.3,0.997,0.002,0.003,0.036,0.77
"E02003330",6755,0.0675055514433753,0.10540340488527,0.12420429311621,0.305255366395263,0.242487046632124,0.0495928941524796,4598,0.0776424532405394,0.225967812092214,0.157677250978686,0.0941713788603741,0.085471944323619,0.169856459330144,0.132013919095259,0.0571987820791649,82.3,0.999,0,0.006,0.132,0.78
"E02003331",8789,0.0554101718056662,0.101604278074866,0.120377744908408,0.23153942428035,0.266697007623165,0.0993287063374673,5804,0.0527222605099931,0.16592005513439,0.147139903514817,0.0999310820124052,0.094934527911785,0.211061337008959,0.167126119917298,0.0611647139903515,87.6,0.995,0.002,0.006,0.16,0.756
"E02003332",6002,0.0554815061646118,0.107797400866378,0.125958013995335,0.240253248917028,0.286404531822726,0.0638120626457847,4045,0.0887515451174289,0.22398022249691,0.158220024721879,0.111248454882571,0.0778739184177998,0.160197775030902,0.12459826946848,0.0551297898640297,88,1,0,0.006,0.161,0.766
"E02003333",6704,0.0875596658711217,0.108890214797136,0.145733890214797,0.324284009546539,0.205101431980907,0.0419152744630072,4468,0.0440913160250671,0.144136078782453,0.11123545210385,0.0915398388540734,0.0850492390331244,0.196060877350045,0.21284691136974,0.115040286481647,81.1,0.984,0.001,0.005,0.082,0.724
"E02003334",5961,0.0669350780070458,0.110719677906392,0.142593524576413,0.310015098137896,0.222781412514679,0.0456299278644523,3923,0.075452459852154,0.191180219219985,0.147336222278868,0.0881978078001529,0.0815702268671935,0.186082080040785,0.153199082334948,0.0769819016059138,88.6,0.998,0,0.002,0.048,0.772
"E02003334",5961,0.0669350780070458,0.110719677906392,0.142593524576413,0.310015098137896,0.222781412514679,0.0456299278644523,3923,0.075452459852154,0.191180219219985,0.147336222278868,0.0881978078001529,0.0815702268671935,0.186082080040785,0.153199082334948,0.0769819016059138,88.6,0.998,0,0.002,0.048,0.772
"E02003335",7135,0.100630693763139,0.130483531885074,0.136370007007708,0.320112123335669,0.19187105816398,0.0330763840224247,4519,0.0453640185881832,0.148926753706572,0.125470236778048,0.0805487939809692,0.0920557645496791,0.18433281699491,0.208231909714539,0.115069705687099,84,0.999,0,0.003,0.068,0.78
"E02003336",5856,0.0476434426229508,0.0860655737704918,0.09375,0.204064207650273,0.294911202185792,0.113729508196721,3994,0.0928893340010015,0.220330495743615,0.187531296945418,0.112919379068603,0.0816224336504757,0.163495242864296,0.110916374561843,0.0302954431647471,80.9,0.897,0.016,0.005,0.099,0.679
"E02003337",7061,0.0518340178444979,0.0878062597365812,0.195014870414955,0.22135674833593,0.245432658263702,0.0851154227446537,4830,0.077639751552795,0.213250517598344,0.148654244306418,0.100414078674948,0.0778467908902691,0.157349896480331,0.119461697722567,0.105383022774327,88.8,0.95,0.05,0.029,0.169,0.788
"E02003338",7030,0.0597439544807966,0.0987197724039829,0.113513513513514,0.279516358463727,0.25547652916074,0.0699857752489331,4844,0.0809248554913295,0.209744013212221,0.174236168455822,0.0900082576383154,0.0912469033856317,0.17795210569777,0.120767960363336,0.0551197357555739,79.7,0.998,0.001,0.003,0.082,0.737
"E02003339",6277,0.0525728851362116,0.101162975943922,0.114067229568265,0.230046200414211,0.279273538314481,0.09080771068982,4189,0.0899976127954166,0.23800429696825,0.173549773215565,0.102888517545954,0.0823585581284316,0.141083790880878,0.1207925519217,0.0513248985438052,90,0.998,0.002,0.017,0.111,0.816
"E02003340",7792,0.0655800821355236,0.101899383983573,0.120379876796715,0.248588295687885,0.260395277207392,0.0856006160164271,5152,0.062694099378882,0.164402173913043,0.143827639751553,0.100155279503106,0.0890916149068323,0.188858695652174,0.169836956521739,0.0811335403726708,92.5,0.996,0,0.009,0.121,0.819
"E02003341",5448,0.058920704845815,0.098568281938326,0.0958149779735683,0.254038179148311,0.291666666666667,0.0563509544787078,3831,0.105455494648917,0.24693291568781,0.178543461237275,0.115113547376664,0.0890107021665362,0.139128164969982,0.0994518402505873,0.0263638736622292,40.8,0.904,0.002,0.026,0.174,0.65
"E02003342",6270,0.0516746411483254,0.0925039872408294,0.103030303030303,0.233652312599681,0.286443381180223,0.0926634768740032,4250,0.0995294117647059,0.236470588235294,0.190588235294118,0.107294117647059,0.0788235294117647,0.153882352941176,0.0938823529411765,0.0395294117647059,88.4,1,0,0.001,0.025,0.77
"E02003343",5954,0.0339267719180383,0.0928787369835405,0.101108498488411,0.193315418206248,0.328014779979845,0.091535102452133,4133,0.134526977982095,0.274376965884346,0.181708202274377,0.122429228163562,0.0675054439874183,0.127268328090975,0.0675054439874183,0.0246794096298089,82.4,0.955,0.04,0.006,0.122,0.737
"E02003344",7022,0.0645115351751638,0.121617772714326,0.127171745941327,0.26701794360581,0.275989746510966,0.0435773283964682,4798,0.0593997498957899,0.197582325969154,0.152980408503543,0.10254272613589,0.0796165068778658,0.188203418090871,0.154230929553981,0.0654439349729054,92.4,0.988,0.005,0.022,0.107,0.829
"E02003345",5903,0.0675927494494325,0.101304421480603,0.108758258512621,0.2923936981196,0.290360833474504,0.0326952397086227,4224,0.106534090909091,0.234611742424242,0.213068181818182,0.118844696969697,0.0759943181818182,0.145359848484848,0.0857007575757576,0.0198863636363636,94.1,0.982,0.002,0.005,0.099,0.806
"E02003346",6228,0.0581245985870263,0.0953757225433526,0.107899807321773,0.225915221579961,0.283879254977521,0.0942517662170841,4199,0.0723981900452489,0.200762086211003,0.179090259585616,0.117408906882591,0.0885925220290545,0.174089068825911,0.121695641819481,0.0459633246010955,89,0.999,0,0.008,0.129,0.802
"E02003346",6228,0.0581245985870263,0.0953757225433526,0.107899807321773,0.225915221579961,0.283879254977521,0.0942517662170841,4199,0.0723981900452489,0.200762086211003,0.179090259585616,0.117408906882591,0.0885925220290545,0.174089068825911,0.121695641819481,0.0459633246010955,89,0.999,0,0.008,0.129,0.802
